,pokemonId,type,type2,baseAttack,baseDefense,baseStamina,pokedexHeightM,pokedexWeightKg,candyToEvolve,kmBuddyDistance,thirdMoveStardustToUnlock,thirdMoveCandyToUnlock,shadowPurificationStardustNeeded,shadowPurificationCandyNeeded,megaId,megaAttack,megaDefense,megaStamina,megaHeightM,megaWeightKg,megaType1,megaType2,quickMoves,cinematicMoves,pokedexNumber,region,eliteQuickMove?,eliteCinematicMove?
8582,OBSTAGOON,DARK,NORMAL,180.0,194.0,212.0,1.6,46.0,,3.0,10000.0,25.0,3000.0,3.0,,,,,,,,,COUNTER,GUNK SHOT,862,GALAR,False,False
8583,OBSTAGOON,DARK,NORMAL,180.0,194.0,212.0,1.6,46.0,,3.0,10000.0,25.0,3000.0,3.0,,,,,,,,,COUNTER,OBSTRUCT,862,GALAR,False,True
8584,OBSTAGOON,DARK,NORMAL,180.0,194.0,212.0,1.6,46.0,,3.0,10000.0,25.0,3000.0,3.0,,,,,,,,,LICK,CROSS CHOP,862,GALAR,False,False
8585,OBSTAGOON,DARK,NORMAL,180.0,194.0,212.0,1.6,46.0,,3.0,10000.0,25.0,3000.0,3.0,,,,,,,,,LICK,NIGHT SLASH,862,GALAR,False,False
8586,OBSTAGOON,DARK,NORMAL,180.0,194.0,212.0,1.6,46.0,,3.0,10000.0,25.0,3000.0,3.0,,,,,,,,,LICK,HYPER BEAM,862,GALAR,False,False
8587,OBSTAGOON,DARK,NORMAL,180.0,194.0,212.0,1.6,46.0,,3.0,10000.0,25.0,3000.0,3.0,,,,,,,,,LICK,GUNK SHOT,862,GALAR,False,False
8588,OBSTAGOON,DARK,NORMAL,180.0,194.0,212.0,1.6,46.0,,3.0,10000.0,25.0,3000.0,3.0,,,,,,,,,LICK,OBSTRUCT,862,GALAR,False,True
8589,PERRSERKER,STEEL,,195.0,162.0,172.0,0.8,28.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,METAL CLAW,IRON HEAD,863,GALAR,False,False
8590,PERRSERKER,STEEL,,195.0,162.0,172.0,0.8,28.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,METAL CLAW,CLOSE COMBAT,863,GALAR,False,False
8591,PERRSERKER,STEEL,,195.0,162.0,172.0,0.8,28.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,METAL CLAW,PLAY ROUGH,863,GALAR,False,False
8592,PERRSERKER,STEEL,,195.0,162.0,172.0,0.8,28.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,METAL CLAW,FOUL PLAY,863,GALAR,False,False
8593,PERRSERKER,STEEL,,195.0,162.0,172.0,0.8,28.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,METAL CLAW,TRAILBLAZE,863,GALAR,False,False
8594,PERRSERKER,STEEL,,195.0,162.0,172.0,0.8,28.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SHADOW CLAW,IRON HEAD,863,GALAR,False,False
8595,PERRSERKER,STEEL,,195.0,162.0,172.0,0.8,28.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SHADOW CLAW,CLOSE COMBAT,863,GALAR,False,False
8596,PERRSERKER,STEEL,,195.0,162.0,172.0,0.8,28.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SHADOW CLAW,PLAY ROUGH,863,GALAR,False,False
8597,PERRSERKER,STEEL,,195.0,162.0,172.0,0.8,28.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SHADOW CLAW,FOUL PLAY,863,GALAR,False,False
8598,PERRSERKER,STEEL,,195.0,162.0,172.0,0.8,28.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SHADOW CLAW,TRAILBLAZE,863,GALAR,False,False
8599,CURSOLA,GHOST,,253.0,182.0,155.0,1.0,0.4,,3.0,50000.0,50.0,,,,,,,,,,,TACKLE,ROCK BLAST,864,GALAR,False,False
8600,CURSOLA,GHOST,,253.0,182.0,155.0,1.0,0.4,,3.0,50000.0,50.0,,,,,,,,,,,TACKLE,POWER GEM,864,GALAR,False,False
8601,CURSOLA,GHOST,,253.0,182.0,155.0,1.0,0.4,,3.0,50000.0,50.0,,,,,,,,,,,TACKLE,NIGHT SHADE,864,GALAR,False,False
8602,CURSOLA,GHOST,,253.0,182.0,155.0,1.0,0.4,,3.0,50000.0,50.0,,,,,,,,,,,ASTONISH,ROCK BLAST,864,GALAR,False,False
8603,CURSOLA,GHOST,,253.0,182.0,155.0,1.0,0.4,,3.0,50000.0,50.0,,,,,,,,,,,ASTONISH,POWER GEM,864,GALAR,False,False
8604,CURSOLA,GHOST,,253.0,182.0,155.0,1.0,0.4,,3.0,50000.0,50.0,,,,,,,,,,,ASTONISH,NIGHT SHADE,864,GALAR,False,False
8605,SIRFETCHD,FIGHTING,,248.0,176.0,158.0,0.8,117.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,COUNTER,CLOSE COMBAT,865,GALAR,False,False
8606,SIRFETCHD,FIGHTING,,248.0,176.0,158.0,0.8,117.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,COUNTER,BRAVE BIRD,865,GALAR,False,False
8607,SIRFETCHD,FIGHTING,,248.0,176.0,158.0,0.8,117.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,COUNTER,LEAF BLADE,865,GALAR,False,False
8608,SIRFETCHD,FIGHTING,,248.0,176.0,158.0,0.8,117.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,COUNTER,NIGHT SLASH,865,GALAR,False,False
8609,SIRFETCHD,FIGHTING,,248.0,176.0,158.0,0.8,117.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,FURY CUTTER,CLOSE COMBAT,865,GALAR,False,False
8610,SIRFETCHD,FIGHTING,,248.0,176.0,158.0,0.8,117.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,FURY CUTTER,BRAVE BIRD,865,GALAR,False,False
8611,SIRFETCHD,FIGHTING,,248.0,176.0,158.0,0.8,117.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,FURY CUTTER,LEAF BLADE,865,GALAR,False,False
8612,SIRFETCHD,FIGHTING,,248.0,176.0,158.0,0.8,117.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,FURY CUTTER,NIGHT SLASH,865,GALAR,False,False
8613,MR_RIME RIME,ICE,PSYCHIC,212.0,179.0,190.0,1.5,58.2,,5.0,75000.0,75.0,3000.0,3.0,,,,,,,,,CONFUSION,PSYBEAM,866,RIME,False,False
8614,MR_RIME RIME,ICE,PSYCHIC,212.0,179.0,190.0,1.5,58.2,,5.0,75000.0,75.0,3000.0,3.0,,,,,,,,,CONFUSION,PSYCHIC,866,RIME,False,False
8615,MR_RIME RIME,ICE,PSYCHIC,212.0,179.0,190.0,1.5,58.2,,5.0,75000.0,75.0,3000.0,3.0,,,,,,,,,CONFUSION,ICE PUNCH,866,RIME,False,False
8616,MR_RIME RIME,ICE,PSYCHIC,212.0,179.0,190.0,1.5,58.2,,5.0,75000.0,75.0,3000.0,3.0,,,,,,,,,CONFUSION,ICY WIND,866,RIME,False,False
8617,MR_RIME RIME,ICE,PSYCHIC,212.0,179.0,190.0,1.5,58.2,,5.0,75000.0,75.0,3000.0,3.0,,,,,,,,,CONFUSION,TRIPLE AXEL,866,RIME,False,False
8618,MR_RIME RIME,ICE,PSYCHIC,212.0,179.0,190.0,1.5,58.2,,5.0,75000.0,75.0,3000.0,3.0,,,,,,,,,ZEN HEADBUTT,PSYBEAM,866,RIME,False,False
8619,MR_RIME RIME,ICE,PSYCHIC,212.0,179.0,190.0,1.5,58.2,,5.0,75000.0,75.0,3000.0,3.0,,,,,,,,,ZEN HEADBUTT,PSYCHIC,866,RIME,False,False
8620,MR_RIME RIME,ICE,PSYCHIC,212.0,179.0,190.0,1.5,58.2,,5.0,75000.0,75.0,3000.0,3.0,,,,,,,,,ZEN HEADBUTT,ICE PUNCH,866,RIME,False,False
8621,MR_RIME RIME,ICE,PSYCHIC,212.0,179.0,190.0,1.5,58.2,,5.0,75000.0,75.0,3000.0,3.0,,,,,,,,,ZEN HEADBUTT,ICY WIND,866,RIME,False,False
8622,MR_RIME RIME,ICE,PSYCHIC,212.0,179.0,190.0,1.5,58.2,,5.0,75000.0,75.0,3000.0,3.0,,,,,,,,,ZEN HEADBUTT,TRIPLE AXEL,866,RIME,False,False
8623,MR_RIME RIME,ICE,PSYCHIC,212.0,179.0,190.0,1.5,58.2,,5.0,75000.0,75.0,3000.0,3.0,,,,,,,,,ICE SHARD,PSYBEAM,866,RIME,False,False
8624,MR_RIME RIME,ICE,PSYCHIC,212.0,179.0,190.0,1.5,58.2,,5.0,75000.0,75.0,3000.0,3.0,,,,,,,,,ICE SHARD,PSYCHIC,866,RIME,False,False
8625,MR_RIME RIME,ICE,PSYCHIC,212.0,179.0,190.0,1.5,58.2,,5.0,75000.0,75.0,3000.0,3.0,,,,,,,,,ICE SHARD,ICE PUNCH,866,RIME,False,False
8626,MR_RIME RIME,ICE,PSYCHIC,212.0,179.0,190.0,1.5,58.2,,5.0,75000.0,75.0,3000.0,3.0,,,,,,,,,ICE SHARD,ICY WIND,866,RIME,False,False
8627,MR_RIME RIME,ICE,PSYCHIC,212.0,179.0,190.0,1.5,58.2,,5.0,75000.0,75.0,3000.0,3.0,,,,,,,,,ICE SHARD,TRIPLE AXEL,866,RIME,False,False
8628,RUNERIGUS,GROUND,GHOST,163.0,237.0,151.0,1.6,66.6,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,ASTONISH,SHADOW BALL,867,GALAR,False,False
8629,RUNERIGUS,GROUND,GHOST,163.0,237.0,151.0,1.6,66.6,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,ASTONISH,SAND TOMB,867,GALAR,False,False
8630,RUNERIGUS,GROUND,GHOST,163.0,237.0,151.0,1.6,66.6,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,ASTONISH,ROCK TOMB,867,GALAR,False,False
8631,RUNERIGUS,GROUND,GHOST,163.0,237.0,151.0,1.6,66.6,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,ASTONISH,BRUTAL SWING,867,GALAR,False,False
8632,RUNERIGUS,GROUND,GHOST,163.0,237.0,151.0,1.6,66.6,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SHADOW CLAW,SHADOW BALL,867,GALAR,False,False
8633,RUNERIGUS,GROUND,GHOST,163.0,237.0,151.0,1.6,66.6,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SHADOW CLAW,SAND TOMB,867,GALAR,False,False
8634,RUNERIGUS,GROUND,GHOST,163.0,237.0,151.0,1.6,66.6,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SHADOW CLAW,ROCK TOMB,867,GALAR,False,False
8635,RUNERIGUS,GROUND,GHOST,163.0,237.0,151.0,1.6,66.6,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SHADOW CLAW,BRUTAL SWING,867,GALAR,False,False
8636,MILCERY,FAIRY,,90.0,97.0,128.0,0.2,0.3,,3.0,50000.0,50.0,,,,,,,,,,,TACKLE,DAZZLING GLEAM,868,GALAR,False,False
8637,MILCERY,FAIRY,,90.0,97.0,128.0,0.2,0.3,,3.0,50000.0,50.0,,,,,,,,,,,CHARM,DAZZLING GLEAM,868,GALAR,False,False
8638,ALCREMIE,FAIRY,,203.0,203.0,163.0,0.3,0.5,,3.0,50000.0,50.0,,,,,,,,,,,TACKLE,DAZZLING GLEAM,869,GALAR,False,False
8639,ALCREMIE,FAIRY,,203.0,203.0,163.0,0.3,0.5,,3.0,50000.0,50.0,,,,,,,,,,,TACKLE,PSYSHOCK,869,GALAR,False,False
8640,ALCREMIE,FAIRY,,203.0,203.0,163.0,0.3,0.5,,3.0,50000.0,50.0,,,,,,,,,,,TACKLE,ENERGY BALL,869,GALAR,False,False
8641,ALCREMIE,FAIRY,,203.0,203.0,163.0,0.3,0.5,,3.0,50000.0,50.0,,,,,,,,,,,CHARM,DAZZLING GLEAM,869,GALAR,False,False
8642,ALCREMIE,FAIRY,,203.0,203.0,163.0,0.3,0.5,,3.0,50000.0,50.0,,,,,,,,,,,CHARM,PSYSHOCK,869,GALAR,False,False
8643,ALCREMIE,FAIRY,,203.0,203.0,163.0,0.3,0.5,,3.0,50000.0,50.0,,,,,,,,,,,CHARM,ENERGY BALL,869,GALAR,False,False
8644,FALINKS,FIGHTING,,193.0,170.0,163.0,3.0,62.0,,5.0,75000.0,75.0,,,,,,,,,,,ROCK SMASH,SUPER POWER,870,GALAR,False,False
8645,FALINKS,FIGHTING,,193.0,170.0,163.0,3.0,62.0,,5.0,75000.0,75.0,,,,,,,,,,,ROCK SMASH,BRICK BREAK,870,GALAR,False,False
8646,FALINKS,FIGHTING,,193.0,170.0,163.0,3.0,62.0,,5.0,75000.0,75.0,,,,,,,,,,,ROCK SMASH,MEGAHORN,870,GALAR,False,False
8647,FALINKS,FIGHTING,,193.0,170.0,163.0,3.0,62.0,,5.0,75000.0,75.0,,,,,,,,,,,COUNTER,SUPER POWER,870,GALAR,False,False
8648,FALINKS,FIGHTING,,193.0,170.0,163.0,3.0,62.0,,5.0,75000.0,75.0,,,,,,,,,,,COUNTER,BRICK BREAK,870,GALAR,False,False
8649,FALINKS,FIGHTING,,193.0,170.0,163.0,3.0,62.0,,5.0,75000.0,75.0,,,,,,,,,,,COUNTER,MEGAHORN,870,GALAR,False,False
8650,PINCURCHIN,ELECTRIC,,176.0,161.0,134.0,0.3,1.0,,5.0,75000.0,75.0,,,,,,,,,,,THUNDER SHOCK,DISCHARGE,871,GALAR,False,False
8651,PINCURCHIN,ELECTRIC,,176.0,161.0,134.0,0.3,1.0,,5.0,75000.0,75.0,,,,,,,,,,,THUNDER SHOCK,THUNDERBOLT,871,GALAR,False,False
8652,PINCURCHIN,ELECTRIC,,176.0,161.0,134.0,0.3,1.0,,5.0,75000.0,75.0,,,,,,,,,,,THUNDER SHOCK,BUBBLE BEAM,871,GALAR,False,False
8653,PINCURCHIN,ELECTRIC,,176.0,161.0,134.0,0.3,1.0,,5.0,75000.0,75.0,,,,,,,,,,,WATER GUN,DISCHARGE,871,GALAR,False,False
8654,PINCURCHIN,ELECTRIC,,176.0,161.0,134.0,0.3,1.0,,5.0,75000.0,75.0,,,,,,,,,,,WATER GUN,THUNDERBOLT,871,GALAR,False,False
8655,PINCURCHIN,ELECTRIC,,176.0,161.0,134.0,0.3,1.0,,5.0,75000.0,75.0,,,,,,,,,,,WATER GUN,BUBBLE BEAM,871,GALAR,False,False
8656,PINCURCHIN,ELECTRIC,,176.0,161.0,134.0,0.3,1.0,,5.0,75000.0,75.0,,,,,,,,,,,POISON JAB,DISCHARGE,871,GALAR,False,False
8657,PINCURCHIN,ELECTRIC,,176.0,161.0,134.0,0.3,1.0,,5.0,75000.0,75.0,,,,,,,,,,,POISON JAB,THUNDERBOLT,871,GALAR,False,False
8658,PINCURCHIN,ELECTRIC,,176.0,161.0,134.0,0.3,1.0,,5.0,75000.0,75.0,,,,,,,,,,,POISON JAB,BUBBLE BEAM,871,GALAR,False,False
8659,SNOM,ICE,BUG,76.0,59.0,102.0,0.3,3.8,,5.0,75000.0,75.0,,,,,,,,,,,POWDER SNOW,ICY WIND,872,GALAR,False,False
8660,SNOM,ICE,BUG,76.0,59.0,102.0,0.3,3.8,,5.0,75000.0,75.0,,,,,,,,,,,POWDER SNOW,BUG BUZZ,872,GALAR,False,False
8661,SNOM,ICE,BUG,76.0,59.0,102.0,0.3,3.8,,5.0,75000.0,75.0,,,,,,,,,,,STRUGGLE BUG,ICY WIND,872,GALAR,False,False
8662,SNOM,ICE,BUG,76.0,59.0,102.0,0.3,3.8,,5.0,75000.0,75.0,,,,,,,,,,,STRUGGLE BUG,BUG BUZZ,872,GALAR,False,False
8663,FROSMOTH,ICE,BUG,230.0,155.0,172.0,1.3,42.0,,5.0,75000.0,75.0,,,,,,,,,,,POWDER SNOW,ICY WIND,873,GALAR,False,False
8664,FROSMOTH,ICE,BUG,230.0,155.0,172.0,1.3,42.0,,5.0,75000.0,75.0,,,,,,,,,,,POWDER SNOW,BUG BUZZ,873,GALAR,False,False
8665,FROSMOTH,ICE,BUG,230.0,155.0,172.0,1.3,42.0,,5.0,75000.0,75.0,,,,,,,,,,,POWDER SNOW,ICE BEAM,873,GALAR,False,False
8666,FROSMOTH,ICE,BUG,230.0,155.0,172.0,1.3,42.0,,5.0,75000.0,75.0,,,,,,,,,,,POWDER SNOW,HURRICANE,873,GALAR,False,False
8667,FROSMOTH,ICE,BUG,230.0,155.0,172.0,1.3,42.0,,5.0,75000.0,75.0,,,,,,,,,,,BUG BITE,ICY WIND,873,GALAR,False,False
8668,FROSMOTH,ICE,BUG,230.0,155.0,172.0,1.3,42.0,,5.0,75000.0,75.0,,,,,,,,,,,BUG BITE,BUG BUZZ,873,GALAR,False,False
8669,FROSMOTH,ICE,BUG,230.0,155.0,172.0,1.3,42.0,,5.0,75000.0,75.0,,,,,,,,,,,BUG BITE,ICE BEAM,873,GALAR,False,False
8670,FROSMOTH,ICE,BUG,230.0,155.0,172.0,1.3,42.0,,5.0,75000.0,75.0,,,,,,,,,,,BUG BITE,HURRICANE,873,GALAR,False,False
8671,STONJOURNER,ROCK,,222.0,182.0,225.0,2.5,520.0,,5.0,75000.0,75.0,,,,,,,,,,,ROCK THROW,STONE EDGE,874,GALAR,False,False
8672,STONJOURNER,ROCK,,222.0,182.0,225.0,2.5,520.0,,5.0,75000.0,75.0,,,,,,,,,,,ROCK THROW,ROCK SLIDE,874,GALAR,False,False
8673,STONJOURNER,ROCK,,222.0,182.0,225.0,2.5,520.0,,5.0,75000.0,75.0,,,,,,,,,,,ROCK THROW,STOMP,874,GALAR,False,False
8674,EISCUE,ICE,,148.0,195.0,181.0,1.4,89.0,,5.0,75000.0,75.0,,,,,,,,,,,POWDER SNOW,ICY WIND,875,GALAR,False,False
8675,EISCUE,ICE,,148.0,195.0,181.0,1.4,89.0,,5.0,75000.0,75.0,,,,,,,,,,,POWDER SNOW,WEATHER BALL ICE,875,GALAR,False,False
8676,EISCUE,ICE,,148.0,195.0,181.0,1.4,89.0,,5.0,75000.0,75.0,,,,,,,,,,,POWDER SNOW,SURF,875,GALAR,False,False
8677,INDEEDEE,PSYCHIC,NORMAL,208.0,166.0,155.0,0.9,28.0,,3.0,50000.0,50.0,,,,,,,,,,,EXTRASENSORY,PSYBEAM,876,GALAR,False,False
8678,INDEEDEE,PSYCHIC,NORMAL,208.0,166.0,155.0,0.9,28.0,,3.0,50000.0,50.0,,,,,,,,,,,EXTRASENSORY,PSYCHIC,876,GALAR,False,False
8679,INDEEDEE,PSYCHIC,NORMAL,208.0,166.0,155.0,0.9,28.0,,3.0,50000.0,50.0,,,,,,,,,,,EXTRASENSORY,SHADOW BALL,876,GALAR,False,False
8680,MORPEKO,ELECTRIC,DARK,192.0,121.0,151.0,0.3,3.0,,3.0,50000.0,50.0,,,,,,,,,,,CHARGE BEAM,SEED BOMB,877,GALAR,False,False
8681,MORPEKO,ELECTRIC,DARK,192.0,121.0,151.0,0.3,3.0,,3.0,50000.0,50.0,,,,,,,,,,,CHARGE BEAM,OUTRAGE,877,GALAR,False,False
8682,MORPEKO,ELECTRIC,DARK,192.0,121.0,151.0,0.3,3.0,,3.0,50000.0,50.0,,,,,,,,,,,CHARGE BEAM,406,877,GALAR,False,False
8683,MORPEKO,ELECTRIC,DARK,192.0,121.0,151.0,0.3,3.0,,3.0,50000.0,50.0,,,,,,,,,,,CHARGE BEAM,PSYCHIC FANGS,877,GALAR,False,False
8684,MORPEKO,ELECTRIC,DARK,192.0,121.0,151.0,0.3,3.0,,3.0,50000.0,50.0,,,,,,,,,,,BITE,SEED BOMB,877,GALAR,False,False
8685,MORPEKO,ELECTRIC,DARK,192.0,121.0,151.0,0.3,3.0,,3.0,50000.0,50.0,,,,,,,,,,,BITE,OUTRAGE,877,GALAR,False,False
8686,MORPEKO,ELECTRIC,DARK,192.0,121.0,151.0,0.3,3.0,,3.0,50000.0,50.0,,,,,,,,,,,BITE,406,877,GALAR,False,False
8687,MORPEKO,ELECTRIC,DARK,192.0,121.0,151.0,0.3,3.0,,3.0,50000.0,50.0,,,,,,,,,,,BITE,PSYCHIC FANGS,877,GALAR,False,False
8688,MORPEKO,ELECTRIC,DARK,192.0,121.0,151.0,0.3,3.0,,3.0,50000.0,50.0,,,,,,,,,,,THUNDER SHOCK,SEED BOMB,877,GALAR,False,False
8689,MORPEKO,ELECTRIC,DARK,192.0,121.0,151.0,0.3,3.0,,3.0,50000.0,50.0,,,,,,,,,,,THUNDER SHOCK,OUTRAGE,877,GALAR,False,False
8690,MORPEKO,ELECTRIC,DARK,192.0,121.0,151.0,0.3,3.0,,3.0,50000.0,50.0,,,,,,,,,,,THUNDER SHOCK,406,877,GALAR,False,False
8691,MORPEKO,ELECTRIC,DARK,192.0,121.0,151.0,0.3,3.0,,3.0,50000.0,50.0,,,,,,,,,,,THUNDER SHOCK,PSYCHIC FANGS,877,GALAR,False,False
8692,CUFANT,STEEL,,140.0,91.0,176.0,1.2,100.0,,5.0,75000.0,75.0,,,,,,,,,,,TACKLE,IRON HEAD,878,GALAR,False,False
8693,CUFANT,STEEL,,140.0,91.0,176.0,1.2,100.0,,5.0,75000.0,75.0,,,,,,,,,,,TACKLE,DIG,878,GALAR,False,False
8694,CUFANT,STEEL,,140.0,91.0,176.0,1.2,100.0,,5.0,75000.0,75.0,,,,,,,,,,,TACKLE,PLAY ROUGH,878,GALAR,False,False
8695,CUFANT,STEEL,,140.0,91.0,176.0,1.2,100.0,,5.0,75000.0,75.0,,,,,,,,,,,ROCK SMASH,IRON HEAD,878,GALAR,False,False
8696,CUFANT,STEEL,,140.0,91.0,176.0,1.2,100.0,,5.0,75000.0,75.0,,,,,,,,,,,ROCK SMASH,DIG,878,GALAR,False,False
8697,CUFANT,STEEL,,140.0,91.0,176.0,1.2,100.0,,5.0,75000.0,75.0,,,,,,,,,,,ROCK SMASH,PLAY ROUGH,878,GALAR,False,False
8698,COPPERAJAH,STEEL,,226.0,126.0,263.0,1.2,100.0,,5.0,75000.0,75.0,,,,,,,,,,,TACKLE,IRON HEAD,879,GALAR,False,False
8699,COPPERAJAH,STEEL,,226.0,126.0,263.0,1.2,100.0,,5.0,75000.0,75.0,,,,,,,,,,,TACKLE,DIG,879,GALAR,False,False
8700,COPPERAJAH,STEEL,,226.0,126.0,263.0,1.2,100.0,,5.0,75000.0,75.0,,,,,,,,,,,TACKLE,PLAY ROUGH,879,GALAR,False,False
8701,COPPERAJAH,STEEL,,226.0,126.0,263.0,1.2,100.0,,5.0,75000.0,75.0,,,,,,,,,,,TACKLE,HEAVY SLAM,879,GALAR,False,False
8702,COPPERAJAH,STEEL,,226.0,126.0,263.0,1.2,100.0,,5.0,75000.0,75.0,,,,,,,,,,,ROCK SMASH,IRON HEAD,879,GALAR,False,False
8703,COPPERAJAH,STEEL,,226.0,126.0,263.0,1.2,100.0,,5.0,75000.0,75.0,,,,,,,,,,,ROCK SMASH,DIG,879,GALAR,False,False
8704,COPPERAJAH,STEEL,,226.0,126.0,263.0,1.2,100.0,,5.0,75000.0,75.0,,,,,,,,,,,ROCK SMASH,PLAY ROUGH,879,GALAR,False,False
8705,COPPERAJAH,STEEL,,226.0,126.0,263.0,1.2,100.0,,5.0,75000.0,75.0,,,,,,,,,,,ROCK SMASH,HEAVY SLAM,879,GALAR,False,False
8706,DRACOZOLT,ELECTRIC,DRAGON,195.0,165.0,207.0,1.8,190.0,,5.0,75000.0,75.0,,,,,,,,,,,DRAGON TAIL,DISCHARGE,880,GALAR,False,False
8707,DRACOZOLT,ELECTRIC,DRAGON,195.0,165.0,207.0,1.8,190.0,,5.0,75000.0,75.0,,,,,,,,,,,DRAGON TAIL,DRAGON PULSE,880,GALAR,False,False
8708,DRACOZOLT,ELECTRIC,DRAGON,195.0,165.0,207.0,1.8,190.0,,5.0,75000.0,75.0,,,,,,,,,,,DRAGON TAIL,ANCIENT POWER,880,GALAR,False,False
8709,DRACOZOLT,ELECTRIC,DRAGON,195.0,165.0,207.0,1.8,190.0,,5.0,75000.0,75.0,,,,,,,,,,,THUNDER SHOCK,DISCHARGE,880,GALAR,False,False
8710,DRACOZOLT,ELECTRIC,DRAGON,195.0,165.0,207.0,1.8,190.0,,5.0,75000.0,75.0,,,,,,,,,,,THUNDER SHOCK,DRAGON PULSE,880,GALAR,False,False
8711,DRACOZOLT,ELECTRIC,DRAGON,195.0,165.0,207.0,1.8,190.0,,5.0,75000.0,75.0,,,,,,,,,,,THUNDER SHOCK,ANCIENT POWER,880,GALAR,False,False
8712,ARCTOZOLT,ELECTRIC,ICE,190.0,166.0,207.0,2.3,150.0,,5.0,75000.0,75.0,,,,,,,,,,,POWDER SNOW,DISCHARGE,881,GALAR,False,False
8713,ARCTOZOLT,ELECTRIC,ICE,190.0,166.0,207.0,2.3,150.0,,5.0,75000.0,75.0,,,,,,,,,,,POWDER SNOW,AVALANCHE,881,GALAR,False,False
8714,ARCTOZOLT,ELECTRIC,ICE,190.0,166.0,207.0,2.3,150.0,,5.0,75000.0,75.0,,,,,,,,,,,POWDER SNOW,ANCIENT POWER,881,GALAR,False,False
8715,ARCTOZOLT,ELECTRIC,ICE,190.0,166.0,207.0,2.3,150.0,,5.0,75000.0,75.0,,,,,,,,,,,THUNDER SHOCK,DISCHARGE,881,GALAR,False,False
8716,ARCTOZOLT,ELECTRIC,ICE,190.0,166.0,207.0,2.3,150.0,,5.0,75000.0,75.0,,,,,,,,,,,THUNDER SHOCK,AVALANCHE,881,GALAR,False,False
8717,ARCTOZOLT,ELECTRIC,ICE,190.0,166.0,207.0,2.3,150.0,,5.0,75000.0,75.0,,,,,,,,,,,THUNDER SHOCK,ANCIENT POWER,881,GALAR,False,False
8718,DRACOVISH,WATER,DRAGON,175.0,185.0,207.0,2.3,215.0,,5.0,75000.0,75.0,,,,,,,,,,,DRAGON BREATH,BRINE,882,GALAR,False,False
8719,DRACOVISH,WATER,DRAGON,175.0,185.0,207.0,2.3,215.0,,5.0,75000.0,75.0,,,,,,,,,,,DRAGON BREATH,DRAGON PULSE,882,GALAR,False,False
8720,DRACOVISH,WATER,DRAGON,175.0,185.0,207.0,2.3,215.0,,5.0,75000.0,75.0,,,,,,,,,,,DRAGON BREATH,ANCIENT POWER,882,GALAR,False,False
8721,DRACOVISH,WATER,DRAGON,175.0,185.0,207.0,2.3,215.0,,5.0,75000.0,75.0,,,,,,,,,,,WATER GUN,BRINE,882,GALAR,False,False
8722,DRACOVISH,WATER,DRAGON,175.0,185.0,207.0,2.3,215.0,,5.0,75000.0,75.0,,,,,,,,,,,WATER GUN,DRAGON PULSE,882,GALAR,False,False
8723,DRACOVISH,WATER,DRAGON,175.0,185.0,207.0,2.3,215.0,,5.0,75000.0,75.0,,,,,,,,,,,WATER GUN,ANCIENT POWER,882,GALAR,False,False
8724,ARCTOVISH,WATER,ICE,171.0,185.0,207.0,2.0,175.0,,5.0,75000.0,75.0,,,,,,,,,,,POWDER SNOW,BRINE,883,GALAR,False,False
8725,ARCTOVISH,WATER,ICE,171.0,185.0,207.0,2.0,175.0,,5.0,75000.0,75.0,,,,,,,,,,,POWDER SNOW,AVALANCHE,883,GALAR,False,False
8726,ARCTOVISH,WATER,ICE,171.0,185.0,207.0,2.0,175.0,,5.0,75000.0,75.0,,,,,,,,,,,POWDER SNOW,ANCIENT POWER,883,GALAR,False,False
8727,ARCTOVISH,WATER,ICE,171.0,185.0,207.0,2.0,175.0,,5.0,75000.0,75.0,,,,,,,,,,,WATER GUN,BRINE,883,GALAR,False,False
